"model_name","score_mode","component","pair_class","valence_status","opposition_status","alpha_norm","mean","ci_low","ci_high","n_pairs"
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",-0.6,0.298993602395058,-0.716180278919637,1.28371185449262,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-0.844268653541803,-1.90432247944176,0.233036158159375,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",-0.6,-0.825745440274477,-1.81093522075564,0.151247606873512,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,0.277499051094055,-0.589399695754051,1.10221154260635,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",-0.4,0.453773826360703,-0.511716155832012,1.40373498226205,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-0.563216773420572,-1.63279062902555,0.468205602187663,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",-0.4,-0.693074456602335,-1.68888285996392,0.259586937334388,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,-0.0326576256752014,-0.908452090084553,0.851888140678406,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",-0.2,0.63801612953345,-0.298235915352901,1.54427941224227,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,0.122387288510799,-0.889175016563386,1.12643026513979,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",-0.2,-0.122075384110212,-1.0556452691555,0.821282459497451,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0,-0.124649956226349,-1.01372922766209,0.765971154630184,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",0,0.622065248588721,-0.265244461471836,1.48633123394102,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0,1.36528384461999,0.391632650662214,2.332093042247,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",0,0.991754567623138,0.102107113562524,1.88557062570006,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.2,-0.0644549989700317,-0.922582383871078,0.78328844577074,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",0.2,0.359534680843353,-0.506227267781893,1.13639527590324,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.2,3.54237768724561,2.60144384671003,4.51277133336291,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",0.2,2.84167354404926,1.94800806827843,3.7880261467956,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.4,-0.031408097743988,-0.859399089574814,0.776453250467777,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",0.4,0.33495922634999,-0.580417946726084,1.17010941375047,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.4,6.22968159094453,5.36993796959519,7.14762518621981,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",0.4,5.15681908130646,4.19583666734397,6.12695760162547,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.6,0.034060320854187,-0.827843256413937,0.876609675467014,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",0.6,0.378254440923532,-0.523313048295677,1.16928805503994,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.6,8.54789942875504,7.73065791422501,9.42864835135639,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",0.6,7.3426589794457,6.41486193293706,8.32178152283654,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.12515317440033,-0.783944743812084,1.0417700600028,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,0.32958972454071,-0.531934968940914,1.10255986160288,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,9.91881057471037,9.12711161334068,10.7367902699299,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,8.77246482074261,7.90166641816497,9.64607421841473,80
"mistral_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,0.305152089595795,-0.788145135045052,1.35894593316317,25
"mistral_7b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.263509454826514,-0.631510465592146,1.12792967775216,24
"mistral_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,10.2837510161102,9.55832019122318,11.0115043242276,80
"mistral_7b","sequence","semantic","valenced_opposite","valenced","opposite",1,9.13863234370947,8.30499193536118,9.99845271259546,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,-0.415001015663147,-1.18782882863283,0.347105398535727,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",-1,0.932768121361732,0.299390061448018,1.53078962142269,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,-2.64034395962954,-3.24298777099699,-2.06770432392135,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",-1,-0.812333531677723,-1.33130458381027,-0.312492343205959,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,0.406405191421509,-0.374223395109177,1.14832404977083,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",-0.8,1.0543550302585,0.411417147144675,1.71874347763757,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.8,-2.36605471000075,-3.01277404509485,-1.76678106402978,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",-0.8,-0.485440713912249,-0.997545026633888,0.0245125008560717,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.6,1.51843636035919,0.761841425418854,2.26349232560396,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",-0.6,1.2215142895778,0.5770764802893,1.84880140318225,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.6,-1.90230226293206,-2.57161831784993,-1.26675722267479,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",-0.6,-0.0445552326738834,-0.560706228800118,0.44057089101523,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.4,2.82062398910522,2.13180254602432,3.49562486189604,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",-0.4,1.38411698738734,0.781559185187022,1.99023293747256,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.4,-1.31639452651143,-1.98660648321733,-0.690471722688526,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",-0.4,0.435236345976591,-0.0603374915570021,0.921055221669375,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.2,4.60578009366989,3.84435882198811,5.34547701817751,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",-0.2,1.7910206814607,1.21289367638528,2.40560132147123,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.2,-0.64315010458231,-1.28848416468129,-0.033297581858933,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",-0.2,0.899293077737093,0.419597725607455,1.36378466371447,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0,6.55120987653732,5.65931089276075,7.42516804909706,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",0,2.87532898535331,2.14127679423739,3.64127415772527,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0,0.0395470954477787,-0.565712870843709,0.61831538727507,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",0,1.40302121788263,0.922253915797919,1.86293946523219,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.2,8.08445174217224,7.18816097146273,8.96338409698009,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",0.2,4.48226217428843,3.55399597156793,5.45234243975331,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.2,0.648333636671305,0.056281846743077,1.21586326686665,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",0.2,1.75843652635813,1.28563549285755,2.25677404711023,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.4,8.77015506029129,7.83779948413372,9.6606221858263,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",0.4,5.52604485799869,4.34438096036514,6.74972364436835,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.4,0.943012952059507,0.382370277903974,1.512819533851,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",0.4,1.74884988814592,1.26589997820556,2.26556192159653,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.6,8.88531097412109,7.91561394196749,9.77343787550926,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",0.6,6.04752844323715,4.68488005784651,7.33503953143954,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.6,1.16828308627009,0.559993145018816,1.7861820888333,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",0.6,1.68638905361295,1.17899783110246,2.22069241531193,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.8,8.57921645641327,7.62851081764698,9.45581665581465,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",0.8,6.15576376517614,4.8212800918147,7.45253682813296,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.8,1.49952227026224,0.921429100856185,2.0981537020579,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",0.8,1.68293097913265,1.20074320321903,2.24193838063627,80
"mistral_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",1,8.02515307188034,7.11545526570082,8.86798059666157,25
"mistral_7b","sequence","position","neutral_opposite","neutral","opposite",1,5.95101071645816,4.61934105083346,7.23813554892937,24
"mistral_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",1,1.8480263017118,1.30870367234573,2.41682359829545,80
"mistral_7b","sequence","position","valenced_opposite","valenced","opposite",1,1.88080455362797,1.38810481663793,2.42061910277232,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-1,0.55515625,-0.11079296875,1.2476875,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",-1,0.104156494140625,-0.841841634114583,1.01245727539062,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-1,-0.461541748046875,-1.41721832275391,0.522523193359374,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",-1,-0.386566162109375,-1.29100860595703,0.537263031005859,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,0.56171875,-0.22143359375,1.331890625,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.8,0.153615315755208,-0.8585693359375,1.10576019287109,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,-0.794683837890625,-1.79194931030273,0.231761932373047,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.8,-0.7733642578125,-1.72402526855469,0.212861328124999,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,0.51140625,-0.344375,1.336421875,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.6,0.299723307291667,-0.748966471354167,1.27177530924479,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-0.911746215820312,-1.94194290161133,0.134157791137694,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.6,-1.03748359680176,-2.02531514167786,-0.0718683624267583,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,0.275625,-0.5919140625,1.08375,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.4,0.459554036458333,-0.514296468098958,1.38519897460937,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-0.656689453125,-1.74392028808594,0.378169555664062,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.4,-0.970688629150391,-1.97545858383179,0.0202182769775388,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,-0.029453125,-0.90063671875,0.84798828125,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.2,0.641953468322754,-0.337930655479431,1.56787700653076,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-0.001678466796875,-1.00679779052734,1.04666305541992,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.2,-0.459881591796875,-1.42046081542969,0.494371109008789,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0,-0.12353515625,-1.04878369140625,0.79288134765625,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",0,0.640380859375,-0.243509928385417,1.49610188802083,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0,1.21072959899902,0.266682596206665,2.19646148681641,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",0,0.664605712890625,-0.270043334960938,1.59436462402344,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.2,-0.06625,-0.89348046875,0.82079296875,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.2,0.355305989583333,-0.585628255208333,1.17091064453125,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.2,3.40396881103516,2.42863063812256,4.39907657623291,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.2,2.58559875488281,1.62866508483887,3.56907211303711,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.4,-0.0290625,-0.861984375,0.836828124999999,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.4,0.345377604166667,-0.603238932291667,1.167333984375,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.4,6.10870971679688,5.21080688476563,7.03202301025391,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.4,4.97882995605469,3.97792129516602,5.94744026184082,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.6,0.03140625,-0.8288671875,0.914101562499999,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.6,0.36376953125,-0.5309326171875,1.13561197916667,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.6,8.44604797363281,7.60260635375977,9.31514358520508,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.6,7.21453857421875,6.27559692382812,8.17480987548828,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.126171875,-0.813357421875,1.060630859375,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.8,0.324869791666667,-0.5459228515625,1.117578125,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.8,9.80648803710938,9.01443054199219,10.59197265625,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.8,8.62921295166016,7.70762912750244,9.51216796875,80
"mistral_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",1,0.3087109375,-0.7947958984375,1.3481630859375,25
"mistral_7b","first_token","semantic","neutral_opposite","neutral","opposite",1,0.270182291666667,-0.616569010416667,1.0973388671875,24
"mistral_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",1,10.2018417358398,9.476188621521,10.956572303772,80
"mistral_7b","first_token","semantic","valenced_opposite","valenced","opposite",1,9.00411987304688,8.1523518371582,9.84089492797852,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-1,-0.41328125,-1.1953671875,0.35923046875,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",-1,0.929026285807292,0.299462890625,1.54273045857747,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-1,-2.67247924804688,-3.2829167175293,-2.09923629760742,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",-1,-0.911468505859375,-1.41924942016602,-0.422696533203125,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.8,0.40546875,-0.359390625,1.18625,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",-0.8,1.05644734700521,0.416744995117187,1.71123402913411,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.8,-2.40498657226563,-3.07118865966797,-1.80158569335938,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",-0.8,-0.6135498046875,-1.11545959472656,-0.123910522460938,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.6,1.51828125,0.74466796875,2.2581640625,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",-0.6,1.21101888020833,0.574704996744792,1.88057454427083,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.6,-1.95749816894531,-2.62120361328125,-1.2879670715332,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",-0.6,-0.190324020385742,-0.686943082809448,0.300440444946289,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.4,2.825625,2.1561796875,3.4975078125,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",-0.4,1.377685546875,0.768369547526042,1.99409383138021,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.4,-1.386181640625,-2.04598541259766,-0.766574401855469,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",-0.4,0.250730133056641,-0.226295146942139,0.732734909057617,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.2,4.609296875,3.858328125,5.36290234375,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",-0.2,1.79625034332275,1.21604614257813,2.42115879058838,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.2,-0.734979248046875,-1.3968244934082,-0.131221160888673,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",-0.2,0.67679443359375,0.215878677368164,1.11649543762207,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0,6.55884765625,5.67696728515625,7.44034375,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",0,2.885498046875,2.14825236002604,3.665087890625,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0,-0.0906375885009766,-0.720157699584961,0.50297119140625,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",0,1.17395629882812,0.724594421386719,1.62263458251953,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.2,8.0865625,7.18309765625,8.98830078125,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",0.2,4.48681640625,3.49934895833333,5.4482421875,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.2,0.538832092285156,-0.0654846572875976,1.13130405426025,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",0.2,1.56709289550781,1.10950820922852,2.01985305786133,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.4,8.77515625,7.841064453125,9.6889375,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",0.4,5.52115885416667,4.306298828125,6.71520182291667,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.4,0.825823974609375,0.245011138916016,1.39484161376953,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",0.4,1.61144714355469,1.12930908203125,2.12626945495605,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.6,8.88828125,7.95066796875,9.80020703125,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",0.6,6.05387369791667,4.69071044921875,7.36883138020833,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.6,1.05782165527344,0.483276672363281,1.6553636932373,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",0.6,1.56585693359375,1.07659729003906,2.10239440917969,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.8,8.582265625,7.629796875,9.4875390625,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",0.8,6.14908854166667,4.803662109375,7.4414794921875,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.8,1.40565795898437,0.846017303466797,1.97695343017578,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",0.8,1.58436126708984,1.09370452880859,2.11818668365479,80
"mistral_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",1,8.0256640625,7.1424306640625,8.8923935546875,25
"mistral_7b","first_token","position","neutral_opposite","neutral","opposite",1,5.95833333333333,4.64281412760417,7.2237060546875,24
"mistral_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",1,1.78514251708984,1.25621952056885,2.35072834014892,80
"mistral_7b","first_token","position","valenced_opposite","valenced","opposite",1,1.80676879882812,1.32091033935547,2.34322601318359,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-1,0.16312597990036,-0.405301039874554,0.689301635742187,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",-1,-0.37076523154974,-1.04328712938974,0.343272957516213,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-1,-2.98297738954425,-3.6923990001902,-2.33496013009921,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",-1,-2.70281263366342,-3.24011003179476,-2.17068181170151,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,0.162012577056885,-0.369742611408234,0.669683959960937,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",-0.8,-0.256767419477304,-0.922425574809313,0.429332917990783,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,-2.62747662365437,-3.35059384856373,-1.90004140567035,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",-0.8,-2.365729996562,-2.9429602541402,-1.78624175865203,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,0.208374929428101,-0.292550549983978,0.70502099609375,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",-0.6,-0.162479917208354,-0.846399756272634,0.488377518827716,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-2.27852342128754,-3.04363280002028,-1.5146421614103,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",-0.6,-2.02927040755749,-2.62122160201892,-1.41318335119635,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,0.233333404064178,-0.243748702406883,0.706718466937541,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",-0.4,-0.115536866088708,-0.748724476993084,0.537989492466052,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-1.8423216290772,-2.60460503708571,-1.06428571682423,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",-0.4,-1.60605184137821,-2.26084742153063,-0.992983780037613,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,0.246524472236633,-0.209429411053658,0.699288381814957,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",-0.2,-0.0715304190913836,-0.680606922196845,0.551005134979884,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-1.00706380084157,-1.74947008563206,-0.263361658975482,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",-0.2,-0.761911624670029,-1.38657628791407,-0.100301167163998,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0,0.272496335506439,-0.194128115177155,0.744979764401912,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",0,0.0171400159597397,-0.500079830984275,0.552408632015188,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0,0.435758420825005,-0.271429180875421,1.12067252609879,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",0,0.714288035035133,0.0864919656887651,1.32485268797725,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.2,0.309913420677185,-0.176650968194008,0.791745024681091,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",0.2,0.163099028170109,-0.337912107383211,0.665809414101144,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.2,2.38395447582006,1.76409358758479,3.0266645527631,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",0.2,2.74095111712813,2.1247338841483,3.36059119479731,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.4,0.345386009216309,-0.168152923583984,0.838136635780335,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",0.4,0.208214240769545,-0.358686551017066,0.754242921372254,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.4,3.77376484498382,3.13480715522543,4.39627880774438,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",0.4,4.25279757082462,3.63192956410348,4.841039485652,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.6,0.358940930366516,-0.195792755365372,0.885464972615242,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",0.6,0.202198105553786,-0.419178419994811,0.824306044541299,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.6,4.3629983432591,3.75148022651672,5.00895621664822,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",0.6,4.95022041425109,4.3508590913564,5.580273382999,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.400465888977051,-0.158042663574219,0.974600845336914,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,0.239880532026291,-0.47314393936346,0.909390969512363,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,4.42440275847912,3.79460133964196,5.09444252170622,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,5.10154273435473,4.49642061037943,5.7092629926838,80
"gemma2_9b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,0.407148277759552,-0.20949286288023,1.00696778649092,25
"gemma2_9b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.298110112547874,-0.479644766636193,1.05442513165375,24
"gemma2_9b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,4.17840032503009,3.54584123050794,4.86581087350845,80
"gemma2_9b","sequence","semantic","valenced_opposite","valenced","opposite",1,4.87865928858519,4.2754968011193,5.49440223356709,80
"gemma2_9b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,1.20319341421127,0.755860473632813,1.65482720327377,25
"gemma2_9b","sequence","position","neutral_opposite","neutral","opposite",-1,0.37890479216973,-0.124614715514084,0.929942138741414,24
"gemma2_9b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,-0.00805782601237296,-0.306454745419323,0.289633129425346,80
"gemma2_9b","sequence","position","valenced_opposite","valenced","opposite",-1,-0.0138879455626011,-0.260315979141742,0.223306985478848,80
"gemma2_9b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,1.55707032680511,1.099138428092,2.0345252828598,25
"gemma2_9b","sequence","position","neutral_opposite","neutral","opposite",-0.8,0.867955821255843,0.307876448333263,1.46319511899104,24
"gemma2_9b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.8,0.224822628498077,-0.0672547030076384,0.507132136020809,80
